MONTH_NAME,STATE,REGION,SEASON,EVENT_TYPE,INJURIES_TOTAL,DEATHS_TOTAL,DAMAGE_TOTAL_USD,plot_lat,plot_lon
June,MARYLAND,Northeast,Summer,Thunderstorm Wind,0,0,1000.0,39.3928,-77.104
June,MARYLAND,Northeast,Summer,Thunderstorm Wind,0,0,5000.0,39.5018,-77.0822
June,VIRGINIA,Southeast,Summer,Thunderstorm Wind,0,0,0.0,38.5367,-77.8586
June,VIRGINIA,Southeast,Summer,Thunderstorm Wind,0,0,100000.0,38.9162,-77.7445
June,VIRGINIA,Southeast,Summer,Thunderstorm Wind,0,0,50000.0,38.9528,-77.5804
April,ALASKA,Non-Contiguous,Spring,High Wind,0,0,0.0,49.25,-127.25
April,TEXAS,South,Spring,Hail,0,0,0.0,33.32,-98.91
April,TEXAS,South,Spring,Hail,0,0,9000.0,33.36,-98.92
April,TEXAS,South,Spring,Thunderstorm Wind,0,0,4000.0,33.17,-97.76
April,TEXAS,South,Spring,Thunderstorm Wind,0,0,10000.0,33.28,-96.78
April,TEXAS,South,Spring,Hail,0,0,0.0,33.3213,-94.289
April,OKLAHOMA,South,Spring,Hail,0,0,10000.0,36.62,-101.2
April,OKLAHOMA,South,Spring,Hail,0,0,0.0,36.76,-101.48
April,OKLAHOMA,South,Spring,Hail,0,0,0.0,36.69,-101.48
April,TEXAS,South,Spring,Tornado,0,0,0.0,33.3265,-96.8368
April,TEXAS,South,Spring,Thunderstorm Wind,0,0,0.0,31.32,-100.46
April,TEXAS,South,Spring,Hail,0,0,0.0,32.26,-99.22
April,OKLAHOMA,South,Spring,Tornado,0,0,0.0,35.288,-95.128
April,NORTH CAROLINA,Southeast,Spring,Thunderstorm Wind,0,0,0.0,35.61,-77.39
April,NORTH CAROLINA,Southeast,Spring,Thunderstorm Wind,0,0,0.0,35.65,-77.38
April,NORTH CAROLINA,Southeast,Spring,Thunderstorm Wind,0,0,0.0,35.53,-77.17
April,NORTH CAROLINA,Southeast,Spring,Thunderstorm Wind,0,0,0.0,35.08,-77.12
April,NORTH CAROLINA,Southeast,Spring,Thunderstorm Wind,0,0,0.0,35.62,-76.85
April,NORTH CAROLINA,Southeast,Spring,Hail,0,0,0.0,34.82,-77.68
April,TEXAS,South,Spring,Hail,0,0,0.0,31.34,-103.28
April,TEXAS,South,Spring,Hail,0,0,0.0,31.46,-103.39
April,TEXAS,South,Spring,Hail,0,0,0.0,30.73,-103.11
April,NEW MEXICO,Southwest,Spring,Thunderstorm Wind,0,0,0.0,32.11,-103.27
April,NEW MEXICO,Southwest,Spring,Hail,0,0,0.0,32.17,-103.19
April,FLORIDA,Southeast,Spring,Tornado,0,0,3000.0,30.3381,-84.6045
April,FLORIDA,Southeast,Spring,Tornado,0,0,100000.0,30.6099,-84.2323
April,GEORGIA,Southeast,Spring,Tornado,0,0,0.0,30.6786,-84.1355
April,TENNESSEE,Ohio Valley,Spring,High Wind,0,0,0.0,35.6767,-86.456
April,TENNESSEE,Ohio Valley,Spring,Hail,0,0,0.0,36.53,-84.5
April,TENNESSEE,Ohio Valley,Spring,Hail,0,0,0.0,36.06,-84.53
April,TENNESSEE,Ohio Valley,Spring,Hail,0,0,0.0,36.25,-84.74
April,TENNESSEE,Ohio Valley,Spring,Hail,0,0,0.0,35.57,-85.4
April,TENNESSEE,Ohio Valley,Spring,Hail,0,0,0.0,34.99,-85.73
April,NEBRASKA,Northern Rockies and Plains,Spring,Hail,0,0,0.0,41.23,-95.98
April,NEBRASKA,Northern Rockies and Plains,Spring,Hail,0,0,0.0,41.22,-96
April,KANSAS,South,Spring,Thunderstorm Wind,0,0,0.0,39.33,-95.7
April,KANSAS,South,Spring,Hail,0,0,0.0,39.33,-96.3
April,KANSAS,South,Spring,Hail,0,0,0.0,39.84,-96.52
April,KANSAS,South,Spring,Hail,0,0,0.0,39.73,-96.98
April,KANSAS,South,Spring,Hail,0,0,0.0,37.65,-98.26
April,KANSAS,South,Spring,Hail,0,0,0.0,37.7,-98.18
April,LOUISIANA,South,Spring,Hail,0,0,0.0,31.5676,-93.1653
April,LOUISIANA,South,Spring,Hail,0,0,0.0,32.5721,-92.2885
April,TEXAS,South,Spring,Thunderstorm Wind,0,0,0.0,31.8922,-95.1401
April,ARIZONA,Southwest,Spring,Thunderstorm Wind,0,0,0.0,36.5819,-113.7319
April,NEVADA,West,Spring,Thunderstorm Wind,0,0,0.0,36.657,-116.0031
April,CALIFORNIA,West,Spring,High Wind,0,0,0.0,36.5341,-119.773
April,ALASKA,Non-Contiguous,Spring,High Wind,0,0,0.0,49.25,-127.25
April,ATLANTIC NORTH,Water,Spring,Marine Thunderstorm Wind,0,0,0.0,38.2737,-76.9873
April,ATLANTIC NORTH,Water,Spring,Marine Thunderstorm Wind,0,0,0.0,38.9174,-77.0898
April,ATLANTIC NORTH,Water,Spring,Marine Thunderstorm Wind,0,0,0.0,39.0718,-76.502
April,ATLANTIC NORTH,Water,Spring,Marine Thunderstorm Wind,0,0,0.0,39.5804,-75.9472
April,ATLANTIC NORTH,Water,Spring,Marine Thunderstorm Wind,0,0,0.0,39.4,-76.04
April,ATLANTIC NORTH,Water,Spring,Marine Thunderstorm Wind,0,0,0.0,39.25,-76.37
April,ATLANTIC NORTH,Water,Spring,Marine Thunderstorm Wind,0,0,0.0,38.9127,-76.4699
April,ATLANTIC NORTH,Water,Spring,Marine Thunderstorm Wind,0,0,0.0,38.97,-76.46
June,NEW MEXICO,Southwest,Summer,Hail,0,0,0.0,36.37,-103.97
June,NEW MEXICO,Southwest,Summer,Thunderstorm Wind,0,0,0.0,36.73,-104.5
April,TEXAS,South,Spring,Hail,0,0,0.0,35.64,-101.6
April,TEXAS,South,Spring,Thunderstorm Wind,0,0,0.0,36.4,-100.73
April,OKLAHOMA,South,Spring,Tornado,0,0,150000.0,36.583,-94.845
April,OKLAHOMA,South,Spring,Tornado,0,0,100000.0,36.466,-94.801
April,OKLAHOMA,South,Spring,Tornado,0,0,0.0,36.601,-94.693
April,INDIANA,Ohio Valley,Spring,Thunderstorm Wind,0,0,0.0,39.43,-86.42
April,INDIANA,Ohio Valley,Spring,Thunderstorm Wind,0,0,0.0,39.59,-85.81
April,INDIANA,Ohio Valley,Spring,Thunderstorm Wind,0,0,150000.0,39.49,-85.36
April,INDIANA,Ohio Valley,Spring,Thunderstorm Wind,0,0,10000.0,39.34,-85.48
April,GEORGIA,Southeast,Spring,Hail,0,0,0.0,34.98,-85.51
April,GEORGIA,Southeast,Spring,Hail,0,0,0.0,34.94,-85.53
April,GEORGIA,Southeast,Spring,Hail,0,0,0.0,34.3538,-84.0357
April,GEORGIA,Southeast,Spring,Thunderstorm Wind,0,0,1000.0,34.1571,-83.4691
April,GEORGIA,Southeast,Spring,Thunderstorm Wind,0,0,5000.0,34.1202,-83.4946
April,GEORGIA,Southeast,Spring,Thunderstorm Wind,0,0,1000.0,34.1421,-83.378
June,OHIO,Ohio Valley,Summer,Thunderstorm Wind,0,0,3000.0,39.5892,-82.5783
June,OHIO,Ohio Valley,Summer,Thunderstorm Wind,0,0,10000.0,38.93,-83.05
June,OHIO,Ohio Valley,Summer,Thunderstorm Wind,0,0,100.0,39.9569,-82.9189
June,OHIO,Ohio Valley,Summer,Thunderstorm Wind,0,0,2000.0,39.21,-84.38
April,ALABAMA,Southeast,Spring,Tornado,0,0,0.0,32.2907,-86.9572
April,ALABAMA,Southeast,Spring,Tornado,0,0,0.0,31.9009,-85.6234
April,ALABAMA,Southeast,Spring,Thunderstorm Wind,0,0,0.0,33.6587,-85.8269
April,ALABAMA,Southeast,Spring,Thunderstorm Wind,0,0,0.0,33.5859,-86.2844
April,ALABAMA,Southeast,Spring,Thunderstorm Wind,0,0,0.0,33.435,-86.1035
June,NEW MEXICO,Southwest,Summer,Thunderstorm Wind,0,0,0.0,34.46,-103.2
May,ILLINOIS,Ohio Valley,Spring,Hail,0,0,0.0,37.7431,-89.0224
May,KANSAS,South,Spring,Hail,0,0,0.0,38.743,-100.8686
May,KANSAS,South,Spring,Hail,0,0,0.0,39.3589,-100.4334
May,KANSAS,South,Spring,Hail,0,0,0.0,39.3275,-101.9026
June,NEW MEXICO,Southwest,Summer,Hail,0,0,5500.0,34.93,-106.23
April,ILLINOIS,Ohio Valley,Spring,Thunderstorm Wind,0,0,20000.0,38.63,-88.95
April,ILLINOIS,Ohio Valley,Spring,Thunderstorm Wind,0,0,0.0,38.33,-89.55
April,ILLINOIS,Ohio Valley,Spring,Thunderstorm Wind,0,0,0.0,38.35,-89.29
April,ILLINOIS,Ohio Valley,Spring,Tornado,1,0,385000.0,38.7869,-89.5416
April,ILLINOIS,Ohio Valley,Spring,Hail,0,0,0.0,38.6,-89.61
April,ILLINOIS,Ohio Valley,Spring,Hail,0,0,0.0,38.61,-89.61
April,ILLINOIS,Ohio Valley,Spring,Tornado,0,0,8000.0,38.7828,-89.1919
April,ILLINOIS,Ohio Valley,Spring,Tornado,0,0,50000.0,38.8451,-89.0662
April,ILLINOIS,Ohio Valley,Spring,Thunderstorm Wind,0,0,0.0,40.18,-90.94
April,ILLINOIS,Ohio Valley,Spring,Thunderstorm Wind,0,0,0.0,38.97,-90.43
April,ILLINOIS,Ohio Valley,Spring,Thunderstorm Wind,0,0,0.0,38.39,-90.07
April,ILLINOIS,Ohio Valley,Spring,Thunderstorm Wind,0,0,0.0,38.34,-90.12
April,ILLINOIS,Ohio Valley,Spring,Thunderstorm Wind,0,0,0.0,38.31,-90.02
April,ILLINOIS,Ohio Valley,Spring,Thunderstorm Wind,0,0,0.0,38.33,-90.16
April,TEXAS,South,Spring,Hail,0,0,0.0,33.9854,-100.917
April,NEW MEXICO,Southwest,Spring,High Wind,0,0,0.0,34.4764,-105.942
April,NEW MEXICO,Southwest,Spring,High Wind,0,0,0.0,34.4764,-105.942
April,TEXAS,South,Spring,Thunderstorm Wind,0,0,0.0,32.9845,-101.83
April,TEXAS,South,Spring,Thunderstorm Wind,0,0,0.0,33.1902,-101.3678
April,TEXAS,South,Spring,Thunderstorm Wind,0,0,250000.0,30.89,-102.88
April,TEXAS,South,Spring,Hail,0,0,0.0,30.35,-102.43
April,TEXAS,South,Spring,Hail,0,0,0.0,30.36,-102.45
April,TEXAS,South,Spring,Hail,0,0,0.0,30.91,-102.92
April,TEXAS,South,Spring,Tornado,0,0,0.0,30.9627,-102.3237
April,TEXAS,South,Spring,Hail,0,0,0.0,30.91,-101.9
April,TEXAS,South,Spring,Hail,0,0,0.0,31.22,-101.95
April,TEXAS,South,Spring,Hail,0,0,0.0,32.07,-101.37
April,TEXAS,South,Spring,Hail,0,0,0.0,32.04,-101.33
April,OHIO,Ohio Valley,Spring,Hail,0,0,0.0,39.66,-83.75
April,OHIO,Ohio Valley,Spring,Hail,0,0,0.0,39.6,-84.12
April,OHIO,Ohio Valley,Spring,Hail,0,0,0.0,39.59,-84.15
April,OHIO,Ohio Valley,Spring,Hail,0,0,0.0,39.55,-84.15
April,OHIO,Ohio Valley,Spring,Hail,0,0,0.0,39.61,-83.95
April,OHIO,Ohio Valley,Spring,Hail,0,0,0.0,39.67,-83.82
April,OHIO,Ohio Valley,Spring,Hail,0,0,0.0,39.65,-83.69
April,OHIO,Ohio Valley,Spring,Tornado,2,0,500000.0,41.029,-84.342
April,KENTUCKY,Ohio Valley,Spring,Hail,0,0,0.0,38.988,-84.59
April,OHIO,Ohio Valley,Spring,Thunderstorm Wind,0,0,4000.0,39.18,-84.33
April,OHIO,Ohio Valley,Spring,Tornado,0,0,20000.0,39.5803,-84.1502
April,TENNESSEE,Ohio Valley,Spring,Thunderstorm Wind,0,0,25000.0,36.3812,-86.3409
April,TENNESSEE,Ohio Valley,Spring,Thunderstorm Wind,0,0,25000.0,36.398,-86.2595
April,TENNESSEE,Ohio Valley,Spring,Thunderstorm Wind,0,0,2000.0,36.2507,-86.3372
April,TENNESSEE,Ohio Valley,Spring,Thunderstorm Wind,0,0,15000.0,36.4006,-86.1612
April,TENNESSEE,Ohio Valley,Spring,Thunderstorm Wind,0,0,15000.0,36.4264,-86.0556
April,TENNESSEE,Ohio Valley,Spring,Thunderstorm Wind,0,0,15000.0,36.4,-86.17
April,TENNESSEE,Ohio Valley,Spring,Thunderstorm Wind,0,0,15000.0,36.53,-85.85
April,TENNESSEE,Ohio Valley,Spring,Thunderstorm Wind,0,0,50000.0,35.2363,-85.8387
April,TENNESSEE,Ohio Valley,Spring,Thunderstorm Wind,0,0,2000.0,35.0329,-87.2945
April,TENNESSEE,Ohio Valley,Spring,Thunderstorm Wind,0,0,2000.0,35.1352,-87.1343
April,ILLINOIS,Ohio Valley,Spring,Hail,0,0,0.0,39.8386,-89.6495
April,ILLINOIS,Ohio Valley,Spring,Hail,0,0,0.0,39.8573,-89.6149
April,ILLINOIS,Ohio Valley,Spring,Thunderstorm Wind,0,0,0.0,40.25,-89.44
April,ILLINOIS,Ohio Valley,Spring,Thunderstorm Wind,0,0,0.0,40.1861,-89.3172
April,ILLINOIS,Ohio Valley,Spring,Thunderstorm Wind,0,0,0.0,39.03,-88.58
April,ILLINOIS,Ohio Valley,Spring,Tornado,0,0,0.0,39.0196,-88.713
April,ILLINOIS,Ohio Valley,Spring,Tornado,0,0,0.0,40.4928,-89.495
April,ILLINOIS,Ohio Valley,Spring,Thunderstorm Wind,0,0,0.0,40.1713,-89.8666
April,NEBRASKA,Northern Rockies and Plains,Spring,Tornado,0,0,0.0,40.8826,-96.3728
April,NEBRASKA,Northern Rockies and Plains,Spring,Tornado,0,0,0.0,40.8946,-96.3249
April,NEBRASKA,Northern Rockies and Plains,Spring,Tornado,0,0,0.0,40.9119,-96.2155
April,NEBRASKA,Northern Rockies and Plains,Spring,Hail,0,0,0.0,41.28,-97.1
April,NEBRASKA,Northern Rockies and Plains,Spring,Hail,0,0,0.0,41.42,-96.02
April,NEBRASKA,Northern Rockies and Plains,Spring,Hail,0,0,0.0,41.45,-96.23
April,NEBRASKA,Northern Rockies and Plains,Spring,Hail,0,0,0.0,41.45,-96.67
April,NEBRASKA,Northern Rockies and Plains,Spring,Hail,0,0,0.0,41.46,-96.52
April,NEBRASKA,Northern Rockies and Plains,Spring,Hail,0,0,0.0,41.54,-96.54
June,NEW YORK,Northeast,Summer,Thunderstorm Wind,0,0,500.0,43.74,-76.05
June,NEW YORK,Northeast,Summer,Thunderstorm Wind,0,0,1500.0,43.52,-75.76
June,NEW YORK,Northeast,Summer,Thunderstorm Wind,0,0,500.0,43.8,-76.15
June,NEW YORK,Northeast,Summer,Thunderstorm Wind,0,0,500.0,43.51,-75.76
June,NEW YORK,Northeast,Summer,Thunderstorm Wind,0,0,500.0,43.6701,-76.0771
April,GEORGIA,Southeast,Spring,Tornado,0,0,0.0,32.743,-83.584
April,GEORGIA,Southeast,Spring,Tornado,0,0,0.0,32.752,-83.562
April,TEXAS,South,Spring,Hail,0,0,0.0,32.76,-99.99
April,TEXAS,South,Spring,Hail,0,0,0.0,32.79,-99.92
April,TEXAS,South,Spring,Hail,0,0,0.0,32.76,-99.9
April,TEXAS,South,Spring,Hail,0,0,0.0,32.75,-99.9
April,TEXAS,South,Spring,Hail,0,0,0.0,32.76,-99.9
April,PENNSYLVANIA,Northeast,Spring,Thunderstorm Wind,0,0,2000.0,39.7295,-78.1685
April,PENNSYLVANIA,Northeast,Spring,Thunderstorm Wind,0,0,10000.0,39.8376,-78.1608
April,PENNSYLVANIA,Northeast,Spring,Thunderstorm Wind,0,0,5000.0,41.74,-77.07
April,PENNSYLVANIA,Northeast,Spring,Thunderstorm Wind,0,0,10000.0,40.51,-76.91
April,PENNSYLVANIA,Northeast,Spring,Thunderstorm Wind,0,0,20000.0,40.65,-76.54
April,PENNSYLVANIA,Northeast,Spring,Thunderstorm Wind,0,0,25000.0,40.8312,-77.8858
April,PENNSYLVANIA,Northeast,Spring,Thunderstorm Wind,0,0,50000.0,40.84,-77.81
April,PENNSYLVANIA,Northeast,Spring,Thunderstorm Wind,0,0,20000.0,40.7857,-77.8642
August,NEBRASKA,Northern Rockies and Plains,Summer,Hail,0,0,0.0,42.1,-97.98
August,NEBRASKA,Northern Rockies and Plains,Summer,Hail,0,0,0.0,42.37,-97.55
August,NEBRASKA,Northern Rockies and Plains,Summer,Hail,0,0,0.0,40.95,-97.08
August,GULF OF MEXICO,Water,Summer,Marine Thunderstorm Wind,0,0,0.0,24.553,-81.808
August,GULF OF MEXICO,Water,Summer,Marine Thunderstorm Wind,0,0,0.0,24.553,-81.808
August,GULF OF MEXICO,Water,Summer,Marine Thunderstorm Wind,0,0,0.0,24.6478,-81.4812
August,GULF OF MEXICO,Water,Summer,Marine Thunderstorm Wind,0,0,0.0,25.22,-80.21
August,GULF OF MEXICO,Water,Summer,Waterspout,0,0,0.0,25.13,-80.27
August,GULF OF MEXICO,Water,Summer,Waterspout,0,0,0.0,24.54,-81.72
August,GULF OF MEXICO,Water,Summer,Waterspout,0,0,0.0,24.56,-81.09
August,MICHIGAN,Upper Midwest,Summer,Thunderstorm Wind,0,0,0.0,46.5978,-90.0976
August,LAKE SUPERIOR,Water,Summer,Marine Thunderstorm Wind,0,0,0.0,47.34,-89.79
August,GULF OF MEXICO,Water,Summer,Waterspout,0,0,0.0,24.54,-82.01
August,LAKE SUPERIOR,Water,Summer,Marine Thunderstorm Wind,0,0,0.0,48.06,-87.79
August,MICHIGAN,Upper Midwest,Summer,Hail,0,0,0.0,46.56,-87.7
August,LAKE SUPERIOR,Water,Summer,Marine Thunderstorm Wind,0,0,0.0,48.11,-88.61
April,NEW YORK,Northeast,Spring,Thunderstorm Wind,0,0,3000.0,42.24,-77.0448
April,NEW YORK,Northeast,Spring,Thunderstorm Wind,0,0,1000.0,42.23,-77.2
April,PENNSYLVANIA,Northeast,Spring,Strong Wind,0,0,2000.0,40.9069,-77.45
April,PENNSYLVANIA,Northeast,Spring,Hail,0,0,0.0,40.29,-78.87
August,NEW YORK,Northeast,Summer,Thunderstorm Wind,0,0,1500.0,42.9,-77.42
August,NEW YORK,Northeast,Summer,Thunderstorm Wind,0,0,500.0,42.93,-77.36
August,NEW YORK,Northeast,Summer,Thunderstorm Wind,0,0,1000.0,43.19,-76.57
August,NEW YORK,Northeast,Summer,Thunderstorm Wind,0,0,500.0,42.85,-77.42
March,LOUISIANA,South,Spring,Tornado,0,0,300000.0,29.56,-89.96
May,COLORADO,Southwest,Spring,Hail,0,0,0.0,39.62,-104.71
June,WEST VIRGINIA,Ohio Valley,Summer,Thunderstorm Wind,0,0,2000.0,39.3121,-78.5502
June,WEST VIRGINIA,Ohio Valley,Summer,Thunderstorm Wind,0,0,2000.0,39.2635,-78.535
June,WEST VIRGINIA,Ohio Valley,Summer,Thunderstorm Wind,0,0,2000.0,39.2885,-78.4749
June,WEST VIRGINIA,Ohio Valley,Summer,Thunderstorm Wind,0,0,2000.0,39.2937,-78.4557
June,ATLANTIC NORTH,Water,Summer,Marine Thunderstorm Wind,0,0,0.0,38.0612,-76.5327
June,ATLANTIC NORTH,Water,Summer,Marine Thunderstorm Wind,0,0,0.0,38.23,-76.95
June,VIRGINIA,Southeast,Summer,Thunderstorm Wind,0,0,3000.0,38.741,-78.7643
June,ATLANTIC NORTH,Water,Summer,Marine Thunderstorm Wind,0,0,0.0,38.8806,-76.3637
June,ATLANTIC NORTH,Water,Summer,Marine Thunderstorm Wind,0,0,0.0,38.34,-76.99
June,ATLANTIC NORTH,Water,Summer,Marine Thunderstorm Wind,0,0,0.0,38.31,-77.03
June,ATLANTIC NORTH,Water,Summer,Marine Thunderstorm Wind,0,0,0.0,38.31,-77
June,ATLANTIC NORTH,Water,Summer,Marine Thunderstorm Wind,0,0,0.0,38.679,-76.174
June,VIRGINIA,Southeast,Summer,Thunderstorm Wind,0,0,100000.0,38.8042,-77.6207
June,MARYLAND,Northeast,Summer,Thunderstorm Wind,0,0,2000.0,39.5039,-76.8753
June,VIRGINIA,Southeast,Summer,Thunderstorm Wind,0,0,2000.0,38.31,-78.066
April,TEXAS,South,Spring,Thunderstorm Wind,0,0,0.0,33.3,-96.81
April,TEXAS,South,Spring,Hail,0,0,0.0,30.88,-97.4
April,TEXAS,South,Spring,Hail,0,0,7000.0,31.75,-96.18
April,TEXAS,South,Spring,Hail,0,0,0.0,31.77,-96.17
April,TEXAS,South,Spring,Hail,0,0,0.0,31.48,-97.22
June,VIRGINIA,Southeast,Summer,Thunderstorm Wind,0,0,10000.0,38.8164,-77.0467
April,MONTANA,Northern Rockies and Plains,Spring,High Wind,0,0,0.0,46.823,-109.32
April,MONTANA,Northern Rockies and Plains,Spring,High Wind,0,0,0.0,46.823,-109.32
April,MONTANA,Northern Rockies and Plains,Spring,High Wind,0,0,0.0,46.823,-109.32
April,TEXAS,South,Spring,Hail,0,0,200000.0,35.8,-102.06
April,TEXAS,South,Spring,Hail,0,0,0.0,31.84,-101
April,TEXAS,South,Spring,Hail,0,0,0.0,31.8,-101.23
April,TEXAS,South,Spring,Hail,0,0,0.0,32.95,-99.8
April,TEXAS,South,Spring,Hail,0,0,0.0,32.42,-99.7
April,TEXAS,South,Spring,Hail,0,0,0.0,32.41,-99.7
April,NORTH CAROLINA,Southeast,Spring,Hail,0,0,0.0,34.84,-77.67
April,NORTH CAROLINA,Southeast,Spring,Hail,0,0,0.0,34.83,-77.61
April,NORTH CAROLINA,Southeast,Spring,Hail,0,0,0.0,34.83,-77.63
April,NORTH CAROLINA,Southeast,Spring,Hail,0,0,0.0,34.88,-77.58
April,NORTH CAROLINA,Southeast,Spring,Thunderstorm Wind,0,0,0.0,34.89,-78.07
June,MARYLAND,Northeast,Summer,Thunderstorm Wind,0,0,2000.0,39.6677,-76.3227
April,NEW MEXICO,Southwest,Spring,Hail,0,0,0.0,32.21,-103.19
April,NEW MEXICO,Southwest,Spring,Hail,0,0,0.0,32.31,-103.18
April,NEW MEXICO,Southwest,Spring,Hail,0,0,0.0,32.44,-103.11
April,NEW MEXICO,Southwest,Spring,Hail,0,0,0.0,32.43,-103.07
April,TEXAS,South,Spring,Thunderstorm Wind,0,0,20000.0,30.6009,-103.0262
April,GULF OF MEXICO,Water,Spring,Marine Thunderstorm Wind,0,0,0.0,29.87,-84.61
April,GULF OF MEXICO,Water,Spring,Marine Thunderstorm Wind,0,0,0.0,30.0741,-84.1797
April,OHIO,Ohio Valley,Spring,Tornado,0,0,0.0,40.9373,-84.3989
April,OHIO,Ohio Valley,Spring,Tornado,0,0,0.0,40.7749,-84.6975
April,TENNESSEE,Ohio Valley,Spring,Hail,0,0,0.0,35.02,-85.72
April,TENNESSEE,Ohio Valley,Spring,Hail,0,0,0.0,35.98,-84.29
April,TENNESSEE,Ohio Valley,Spring,Hail,0,0,0.0,35.01,-85.71
April,TENNESSEE,Ohio Valley,Spring,Hail,0,0,0.0,35.99,-84.31
April,TENNESSEE,Ohio Valley,Spring,Hail,0,0,0.0,36.01,-84.27
April,TENNESSEE,Ohio Valley,Spring,Hail,0,0,0.0,35.56,-85.39
April,NEBRASKA,Northern Rockies and Plains,Spring,Hail,0,0,0.0,41.2,-96.03
April,NEBRASKA,Northern Rockies and Plains,Spring,Hail,0,0,0.0,41.26,-95.97
April,KANSAS,South,Spring,Hail,0,0,0.0,37.44,-98.42
April,KANSAS,South,Spring,Hail,0,0,0.0,37.78,-98.02
April,KANSAS,South,Spring,Hail,0,0,0.0,37.8,-97.86
April,KANSAS,South,Spring,Hail,0,0,0.0,38.87,-97.87
April,KANSAS,South,Spring,Hail,0,0,0.0,37.89,-97.78
April,KANSAS,South,Spring,Hail,0,0,0.0,38.91,-97.87
April,TEXAS,South,Spring,Thunderstorm Wind,0,0,0.0,31.559,-94.6929
April,LOUISIANA,South,Spring,Hail,0,0,0.0,32.3337,-93.8231
April,LOUISIANA,South,Spring,Thunderstorm Wind,0,0,0.0,32.3471,-93.7183
April,ATLANTIC NORTH,Water,Spring,Marine Thunderstorm Wind,0,0,0.0,38.7089,-76.3315
April,ATLANTIC NORTH,Water,Spring,Marine Thunderstorm Wind,0,0,0.0,39.3,-76.36
April,ATLANTIC NORTH,Water,Spring,Marine Thunderstorm Wind,0,0,0.0,38.94,-76.44
April,ATLANTIC NORTH,Water,Spring,Marine Thunderstorm Wind,0,0,0.0,38.88,-76.48
April,ATLANTIC NORTH,Water,Spring,Marine Thunderstorm Wind,0,0,0.0,38.85,-76.5
April,ATLANTIC NORTH,Water,Spring,Marine Thunderstorm Wind,0,0,0.0,38.8806,-76.3737
April,ATLANTIC NORTH,Water,Spring,Marine Thunderstorm Wind,0,0,0.0,38.51,-77.3
April,ATLANTIC NORTH,Water,Spring,Marine Thunderstorm Wind,0,0,0.0,38.34,-76.99
April,ATLANTIC NORTH,Water,Spring,Marine Thunderstorm Wind,0,0,0.0,38.432,-76.387
May,COLORADO,Southwest,Spring,Thunderstorm Wind,0,0,0.0,40.27,-103.35
May,COLORADO,Southwest,Spring,Thunderstorm Wind,0,0,0.0,40.62,-103.27
May,COLORADO,Southwest,Spring,Tornado,0,0,0.0,39.78,-104.41
April,TEXAS,South,Spring,Tornado,0,0,90000.0,35.7908,-100.7943
April,TEXAS,South,Spring,Hail,0,0,0.0,36.2,-101.19
April,TEXAS,South,Spring,Hail,0,0,3000.0,36.19,-101.19
April,ARKANSAS,South,Spring,Tornado,0,0,200000.0,36.433,-94.507
April,OKLAHOMA,South,Spring,Tornado,0,0,5000.0,35.51,-94.658
April,INDIANA,Ohio Valley,Spring,Thunderstorm Wind,0,0,2000.0,39.43,-85.44
April,INDIANA,Ohio Valley,Spring,Hail,0,0,0.0,39.6,-85.86
April,INDIANA,Ohio Valley,Spring,Thunderstorm Wind,0,0,2000.0,38.66,-87.31
April,INDIANA,Ohio Valley,Spring,Thunderstorm Wind,0,0,2000.0,38.6,-87.42
April,GEORGIA,Southeast,Spring,Hail,0,0,0.0,34.42,-84.26
April,GEORGIA,Southeast,Spring,Hail,0,0,0.0,34.4261,-84.2324
April,GEORGIA,Southeast,Spring,Hail,0,0,0.0,33.75,-84.75
April,GEORGIA,Southeast,Spring,Hail,0,0,0.0,34.3023,-83.9693
April,GEORGIA,Southeast,Spring,Thunderstorm Wind,0,0,1000.0,34.0134,-83.2676
April,GEORGIA,Southeast,Spring,Thunderstorm Wind,0,0,1000.0,33.8536,-84.8509
April,GEORGIA,Southeast,Spring,Thunderstorm Wind,0,0,5000.0,33.03,-83.93
April,GEORGIA,Southeast,Spring,Thunderstorm Wind,0,0,3000.0,32.97,-84.02
June,GULF OF MEXICO,Water,Summer,Marine Thunderstorm Wind,0,0,0.0,29.7759,-93.3015
June,GULF OF MEXICO,Water,Summer,Marine Thunderstorm Wind,0,0,0.0,29.7677,-93.3429
June,TEXAS,South,Summer,Lightning,0,0,50000.0,29.9241,-93.8868
April,ALABAMA,Southeast,Spring,Hail,0,0,0.0,33.5608,-88.0718
April,ALABAMA,Southeast,Spring,Hail,0,0,0.0,33.647,-87.9311
April,ALABAMA,Southeast,Spring,Thunderstorm Wind,0,0,0.0,33.7065,-87.8245
April,ALABAMA,Southeast,Spring,Thunderstorm Wind,0,0,0.0,33.4327,-85.4338
April,ALABAMA,Southeast,Spring,Thunderstorm Wind,0,0,0.0,33.2424,-86.8179
April,ALABAMA,Southeast,Spring,Thunderstorm Wind,0,0,0.0,33.1914,-85.907
August,LOUISIANA,South,Summer,Thunderstorm Wind,0,0,0.0,30.44,-91.18
May,KENTUCKY,Ohio Valley,Spring,Thunderstorm Wind,0,0,1000.0,37.2611,-83.9865
May,KANSAS,South,Spring,Hail,0,0,0.0,39.3501,-101.7825
May,KANSAS,South,Spring,Thunderstorm Wind,0,0,0.0,39.37,-101.7
March,LOUISIANA,South,Spring,Thunderstorm Wind,0,0,0.0,30.93,-90.55
